Old.Name	Blup_Transfo_AUC_bud_burst_y1	Blup_Transfo_bud_burst_y1	Blup_Transfo_AUC_bud_burst_y2	Blup_Transfo_bud_burst_y2	Blup_Transfo_AUC_color_y1	Blup_Transfo_AUC_drop_y1	Blup_Transfo_color_y1	Blup_Transfo_drop_y1	Blup_Transfo_AUC_color_y2	Blup_Transfo_AUC_drop_y2	Blup_Transfo_color_y2	Blup_Transfo_drop_y2	Blup_Transfo_AUC_color_y3	Blup_Transfo_AUC_drop_y3	Blup_Transfo_color_y3	Blup_Transfo_drop_y3	Blup_Transfo_height_y2	Blup_Transfo_dbh_y2	Blup_Transfo_dbase_y2	Blup_Transfo_vol_y2	Blup_Transfo_weight_y2	Blup_Transfo_AUC_dbase	Blup_Transfo_AUC_dbh	Blup_Transfo_AUC_height	Blup_Transfo_AUC_vol	Blup_Transfo_cop1	Blup_Transfo_cop2	Blup_Transfo_growth_duration_y1	Blup_Transfo_growth_duration_y2	Blup_Transfo_AUC_bud_burst_y1_y2	Blup_Transfo_bud_burst_y1_y2	Blup_Transfo_AUC_color_y1_y2_y3	Blup_Transfo_AUC_drop_y1_y2_y3	Blup_Transfo_color_y1_y2_y3	Blup_Transfo_drop_y1_y2_y3	Blup_Transfo_growth_duration_y1_y2	Blup_Transfo_time_serie_color_y1	Blup_Transfo_time_serie_color_y2	Blup_Transfo_time_serie_color_y3	Blup_Transfo_time_serie_dbase	Blup_Transfo_time_serie_dbh	Blup_Transfo_time_serie_drop_y1	Blup_Transfo_time_serie_drop_y2	Blup_Transfo_time_serie_drop_y3	Blup_Transfo_time_serie_height	Blup_Transfo_time_serie_bud_burst_y1	Blup_Transfo_time_serie_bud_burst_y2	Blup_Transfo_time_serie_vol	Blup_Transfo_time_serie_color_y1_y2_y3	Blup_Transfo_time_serie_drop_y1_y2_y3	Blup_Transfo_time_serie_bud_burst_y1_y2	Blup_Transfo_bud_burst_y1_v2	Blup_Transfo_bud_burst_y2_v2	Blup_Transfo_color_y1_v2	Blup_Transfo_drop_y1_v2	Blup_Transfo_color_y2_v2	Blup_Transfo_drop_y2_v2	Blup_Transfo_color_y3_v2	Blup_Transfo_drop_y3_v2	Blup_Transfo_growth_duration_y1_v2	Blup_Transfo_growth_duration_y2_v2	Blup_Transfo_bud_burst_y1_y2_v2	Blup_Transfo_color_y1_y2_y3_v2	Blup_Transfo_drop_y1_y2_y3_v2	Blup_Transfo_growth_duration_y1_y2_v2	Blup_Transfo_time_serie_dbh_v2	Blup_Transfo_time_serie_bud_burst_y2_v2	Blup_Transfo_time_serie_bud_burst_y1_y2_v2
GWR_100_20	NA	NA	12540.38221	-8.476430812	NA	NA	NA	NA	-19.21153441	-1.897031626	-322.2646814	479.3379662	-3790.247346	-21.22738151	1149.175903	1730.497369	-1.906380964	-1.19378945	-1.470082636	-0.27778899	-0.73416951	-0.207120516	-0.172155356	-19.87765987	-0.357956759	0.253675625	-0.370122446	NA	3514.103925	11905.76281	-7.641009138	-1552.58001	-9.250155343	520.9460949	1126.58889	3620.821655	NA	-0.377889006	-0.667968119	-0.300800189	-0.293457114	NA	-0.379294097	-0.126016459	-0.125927349	NA	2.34263955	-0.513583006	-0.565550713	-0.205453665	2.473191435	NA	-8.476430812	NA	NA	422.0613022	1085.71904	189.8341406	4416.909654	NA	3930.213253	-7.640988034	310.7399741	2715.678109	4021.857458	-0.206823567	2.34263955	2.473191435
GWR_100_200	14299.97255	-0.052750206	12392.23204	-7.084826583	3514.998862	-16.3552161	2026.841521	1904.241947	11.41441178	2.361280527	499.3482717	404.9472094	-19042.61797	-28.15132551	1552.085675	-2836.023156	-2.415844909	-0.997543173	-0.791434317	-0.230246146	-0.291544954	-0.033411908	-0.044058407	-19.80930962	-0.054968697	0.090595458	-0.226205067	6234.766632	3584.729894	14244.88129	-3.807399804	-5332.324593	-15.33515414	1963.940375	93.53494807	5548.262569	0.151035705	0.289499632	-3.758835037	-0.062884593	-0.083034765	-0.108055689	0.449584239	-0.179368347	-0.12351278	3.4707915	2.493301419	-0.177080728	-2.124207739	-0.04307116	3.223366464	-0.052725286	-7.084826583	-961.7391751	3013.350653	880.7307274	-514.8934822	7600.822563	4821.227358	3267.008068	3656.894651	-3.807386227	3212.519785	3102.359515	3954.45204	-0.039610571	2.493301419	3.223366464
GWR_100_203	7585.37073	-0.019348635	130.139986	-1.845122193	2732.220354	-16.92229423	792.2991721	1904.241947	-1.926031411	0.970305636	499.3482717	404.9472094	5415.441781	-2.013198815	-293.156189	1721.039965	2.098733626	-0.428139168	-0.318269625	0.097519728	0.033783181	-0.017046388	-0.012014254	9.976791145	0.008058542	-0.166453533	-0.726716409	2517.549034	1159.98449	4485.905595	-1.176591201	2216.375706	-7.203751611	717.6180855	1844.92822	2212.403313	0.297774539	-0.020044351	0.911031819	0.01161082	-0.005710234	-0.084519295	0.190013886	-0.017344104	0.069636103	1.695391675	0.440673953	0.078871018	0.386150252	-0.000576888	1.243500076	-0.019331317	-1.845122193	1251.652612	2042.192526	2687.000161	-514.8934822	-1909.637152	-1055.816261	2747.768266	2843.801838	-1.176582553	1067.768334	484.1166995	3238.53602	0.020867275	0.440673953	1.243500076
GWR_100_209	NA	NA	-15751.80962	10.44472393	NA	NA	NA	NA	-55.89775318	-1.856554319	2995.450015	479.3379662	-11087.14511	0.467263652	3386.047505	1730.497369	2.978185176	0.361966479	0.811109491	0.481835993	0.477056264	0.08453315	0.038692589	23.74684474	0.285261131	0.048535244	0.028228023	NA	-2637.522619	-13949.89604	9.069294578	-4715.160847	0.633955315	3518.532994	1126.58889	-2237.011049	NA	-1.430338548	-1.94156817	0.132811573	0.063490459	NA	-0.389728906	0.046083618	0.151441918	NA	-3.095765181	0.406024332	-1.786493431	-0.075986423	-3.000028878	NA	10.44472393	NA	NA	3421.389283	1085.71904	718.4869897	844.8059586	NA	-1999.212044	9.069260229	2201.736697	757.2803516	-1621.590358	0.08658552	-3.095765181	-3.000028878
GWR_100_21	NA	NA	592.1916167	0.256409837	NA	NA	NA	NA	-16.98812721	-0.315511951	-1981.122029	479.3379662	-2418.879339	9.092845463	1149.175903	592.5266992	0.111821759	-0.622529487	-0.256623989	0.055960005	0.144587092	-0.028107946	-0.062607428	-0.737693902	-0.032717948	0.217934545	0.225671384	NA	-1943.145517	986.5543668	0.071438731	-960.183332	5.241353512	-355.3929967	515.4014279	-1575.796511	NA	-0.254071413	-0.218462218	-0.01937434	-0.090140743	NA	-0.051948611	0.046350538	0.037740962	NA	-0.006243427	-0.004184143	-0.206449913	0.024120155	0.109271378	NA	0.256409837	NA	NA	-981.5217757	311.5462061	-745.5135123	-2252.295718	NA	-1100.486757	0.071434241	-951.1672218	-1356.532962	-766.2107886	-0.003658676	-0.006243427	0.109271378
GWR_100_210	784.4363079	0.007592685	-3208.224395	3.394582196	-725.4178553	17.66947183	-114.0264798	-2218.412116	-14.7106228	-1.370007697	2158.20562	404.9472094	-8874.724801	4.259951593	3215.562735	-554.9013741	4.711253173	1.225064707	1.832339188	0.730492504	0.62670639	0.167200212	0.116259532	43.09700262	0.436311087	-0.157977164	0.156598363	-435.4539444	91.40416406	-827.7920538	1.45068632	-3437.59387	4.82258716	2321.150108	-685.5046513	11.92298002	-0.142441965	-0.453405927	-1.411415334	0.267197737	0.172554741	0.126280905	-0.242672367	-0.009285236	0.207568699	-0.001968598	-0.85015363	0.703348817	-1.092925538	-0.03687762	-0.315118145	0.007603871	3.394582196	1251.652612	-2124.435526	880.7307274	846.9982416	-458.2356219	-1994.019008	675.3874193	-792.6684717	1.450690046	948.2629044	-751.0519939	173.2904832	0.161141469	-0.85015363	-0.315118145
GWR_100_211	14261.29107	-0.050996456	1121.533045	-0.971838129	-2179.93466	17.1023937	-1020.352132	-968.2073566	-15.2664746	-1.101994395	2158.20562	404.9472094	-109.7879379	10.01033947	639.4643389	583.0692955	5.999631284	1.408887353	1.9767526	0.805039259	0.696106545	0.196655185	0.179314028	81.66550269	0.56086212	0.179142452	0.850044585	3339.221371	2098.494176	8551.558936	-0.758464153	-1102.030166	6.662813872	928.3589541	253.9505501	3160.775123	-0.09352902	-0.453405927	-0.412513333	0.293773518	0.221855351	0.12610626	-0.227915319	0.092235964	0.28784651	3.4707915	0.334868413	0.82109098	-0.536575929	0.025441265	2.149183636	-0.050971936	-0.971838129	1251.652612	518.2655813	-522.8523504	846.9982416	436.7953218	-1994.019008	5222.775411	-104.2831456	-0.758456287	765.1969888	130.4298058	3025.322034	0.214069504	0.334868413	2.149183636
GWR_100_212	NA	NA	425.768573	-3.043872826	NA	NA	NA	NA	-5.035681117	-0.086454805	-1801.095319	420.6216927	9387.930149	7.027476902	-6157.761999	-4517.911777	-6.628661931	NA	-1.795170364	-1.558924721	NA	-0.289309253	NA	-60.17284754	-1.097928075	-0.157765591	-0.460462255	NA	-213.579937	783.1997289	-2.704236337	3927.502639	4.149922338	-4487.175845	-2308.078733	51.927062	NA	-0.036102348	2.620929748	-0.478289378	NA	NA	0.01746578	-0.043026929	-0.656947539	NA	-1.279049923	-1.524458569	1.912439875	-0.025546314	-1.176256475	NA	-3.043872826	NA	NA	-251.543406	-67.2317842	-2278.56095	-2377.051528	NA	949.085559	-2.704228073	-1445.007581	-1646.406921	1141.538988	-0.227594649	-1.279049923	-1.176256475
GWR_100_213	3740.767155	0.001299862	11813.98355	-7.422736662	6176.324605	30.95225331	-1674.880699	408.4272596	5.285499749	1.042198177	367.5417919	506.1005525	8882.46151	11.49814662	-2331.57567	403.0573641	1.684519541	0.186654937	0.766306656	0.432424632	0.402910885	0.024280744	-0.018898813	7.855488657	0.10004933	0.319619907	0.305665033	-313.1942464	3623.830217	9267.283353	-4.785658532	4451.380952	10.36308172	-1131.10953	604.8370114	2736.800503	2.334817062	0.127973154	1.721308997	0.071670021	0.002008821	0.162923862	0.225718716	0.057239443	0.058606234	0.739407154	2.288902	0.273071675	1.371490945	0.114893274	1.823646933	0.001312481	-7.422736662	1115.183172	-6064.052415	225.3738973	-791.1666885	-1834.494664	-2566.65457	2186.484684	3336.770041	-4.785648586	-328.1185095	-2578.487358	3431.003746	0.005174204	2.288902	1.823646933
GWR_100_214	1289.538061	0.007592685	2627.069923	-0.971838129	-4959.238124	-0.477028398	792.2991721	-10.72425548	9.746856379	-0.103403549	710.8392487	404.9472094	5893.895631	18.37454001	-293.156189	583.0692955	4.711558744	0.858584552	1.348145636	0.626277881	0.549022481	0.114456853	0.104798268	54.6723466	0.356834119	0.31921016	1.116229154	393.2320107	948.4410329	2379.0259	-0.726440164	-57.70065498	4.36120996	796.1507494	638.4929153	921.48482	-2.050046816	0.165682039	0.786169069	0.191470525	0.140758932	0.024311207	-0.038547706	0.134783574	0.211479915	0.173620396	0.504157276	0.571328135	-0.292324881	0.0656169	0.453659761	0.007603871	-0.971838129	2230.459171	3566.119472	-522.8523504	2395.343909	-1190.235873	-2735.287687	1489.796735	-84.32994771	-0.726432358	514.3722755	1449.869081	994.9300131	0.137076645	0.504157276	0.453659761
GWR_100_215	2362.80921	0.007592685	3874.344743	-1.845122193	-158.1233191	7.462065454	792.2991721	-10.72425548	-31.38617679	-1.958092542	3817.062968	404.9472094	-8552.850896	-3.32010515	1911.31166	1721.039965	5.847307757	1.525160465	2.133095414	0.832390444	0.725900174	0.158922644	0.149215453	62.29351435	0.462121949	0.105463171	1.191249741	393.2320107	3841.440737	3580.197415	-1.16186546	-3160.900828	-1.065473486	2811.9545	1075.84349	2437.920705	-0.435919634	-0.948676299	-1.311525134	0.251032498	0.186858869	0.083353009	-0.403458825	-0.042607756	0.221619548	0.329699502	0.842735003	0.711153111	-1.228620564	-0.103527489	0.706408662	0.007603871	-1.845122193	1251.652612	-1005.661364	5686.328142	2395.343909	273.7646291	-1994.019008	675.3874193	5244.559519	-1.161856839	3046.051845	214.3164666	3381.071336	0.167079711	0.842735003	0.706408662
GWR_100_22	NA	NA	-15320.97614	8.698155798	NA	NA	NA	NA	8.303129672	-0.686015457	2995.450015	479.3379662	14091.72702	-10.24936829	-4023.020081	592.5266992	-1.096195114	-0.760355714	-0.274403356	-0.030548588	0.046549534	0.001227266	-0.062962415	-7.225187661	-0.006324073	0.144571754	-0.316221205	NA	-1843.377048	-13556.16609	7.526805004	6171.361291	-3.719574777	-604.9101239	515.4014279	-1480.792858	NA	0.117381366	2.803216336	-0.008967847	-0.112370915	NA	-0.214674037	-0.022256523	-0.012891073	NA	-2.862992994	-0.03481942	2.073840165	-0.076849009	-2.76576653	NA	8.698155798	NA	NA	2623.516832	1085.71904	-3043.565935	2244.48841	NA	-1876.444451	7.526775774	-285.7628256	1524.653084	-1504.743874	-0.00397492	-2.862992994	-2.76576653
GWR_100_220	12942.47656	-0.052525184	-778.5378055	-0.098554064	-3590.475145	1.791284131	792.2991721	1904.241947	-40.27980558	-1.28618761	3817.062968	404.9472094	-11019.46158	-7.763586688	4519.81381	1721.039965	6.970182659	2.427535501	3.191191437	1.057060244	0.958187321	0.269393971	0.254054452	109.8363338	0.760254872	0.009685824	0.590993949	5081.296208	3019.851691	6890.644678	-0.323874437	-5034.875231	-4.087431364	3832.383969	1844.92822	4611.428858	-1.414178532	-1.072493892	-1.860921234	0.380333861	0.309170751	0.019116966	-0.265525512	-0.022703739	0.365734673	3.217162954	0.05977401	1.071583744	-1.825678681	-0.078097116	1.875372327	-0.052500316	-0.098554064	2230.459171	518.2655813	4090.583239	2395.343909	-295.2049292	558.7480563	6076.504753	3195.47695	-0.323867386	2602.788242	1719.189413	5245.368484	0.286893988	0.05977401	1.875372327
GWR_100_221	NA	NA	1342.357574	1.883634701	NA	NA	NA	NA	75.02339749	3.668880412	-10325.34055	420.6216927	-4013.158908	2.780935264	-3931.780788	-4864.048423	-2.102485389	-1.025206006	-0.909940054	-0.316412606	-0.326383175	-0.031893772	-0.013723519	11.51189347	0.014172279	-0.074179676	-0.743351302	NA	-9577.499448	1591.371818	1.448277761	-1537.635891	3.881988212	-7796.701645	-2498.611491	-8697.511599	NA	1.93649763	0.731040287	-0.09713759	-0.112988668	NA	0.718898103	-0.045940814	0.014586196	NA	0.284755468	-0.176277561	1.111295914	0.180087159	0.397115228	NA	1.883634701	NA	NA	-10924.71626	-4737.072646	-1235.300462	-433.0289006	NA	-9883.808849	1.448267476	-6690.502739	-3118.314152	-8981.703461	0.032179678	0.284755468	0.397115228
GWR_100_222	NA	NA	-11060.24727	5.787208915	NA	NA	NA	NA	4.968018874	-0.12493426	1336.592667	479.3379662	6249.114114	-0.578261416	-4023.020081	-545.4439704	1.958544204	0.136734174	0.403543943	0.357268593	0.376439316	0.035760186	-0.014637764	5.041503009	0.117927751	0.044615746	0.156025488	NA	-1838.231397	-9662.372602	4.955989048	2787.512543	0.92787932	-1481.249215	-95.7860346	-1475.892956	NA	0.117381366	1.579561384	0.076930108	0.030364567	NA	-0.051948611	0.008787183	0.097332928	NA	-1.910743138	0.242996767	1.194043206	-0.004811563	-1.807420561	NA	5.787208915	NA	NA	-2385.104853	311.5462061	-1477.513763	-1379.00008	NA	-4579.548505	4.955968349	-2101.644381	-877.7506074	-4077.476627	0.039075609	-1.910743138	-1.807420561
GWR_100_224	2295.414734	0.003900227	70.6325995	0.192540625	-2132.660116	9.730377983	-1926.677784	-968.2073566	-34.99921348	-1.902277613	499.3482717	404.9472094	-7188.835339	10.01033947	1911.31166	583.0692955	-1.936723635	0.121817227	-0.507395726	-0.284771545	-0.390456762	-0.084232744	-0.082404304	25.82376858	0.202157463	-0.126272886	-0.38283358	-1639.718846	261.496538	1430.89922	-0.093754794	-3350.921034	4.122521402	424.8784203	253.9505501	-426.3746136	0.542339264	-0.76294991	-1.236607484	-0.066500218	-0.053106043	0.016623543	-0.394962985	0.065278459	0.005401229	0.451914696	0.16557955	-0.117516274	-0.875813495	-0.056483979	0.409919553	0.00391074	0.192540625	-961.7391751	-1005.661364	1283.417083	1621.171075	436.7953218	-347.001136	-1675.857456	877.8575934	-0.093749357	588.6726285	561.1887689	-44.28065096	-0.064642123	0.16557955	0.409919553
GWR_100_227	8619.39979	-0.025940352	-765.972595	2.570550231	5787.47523	54.52955043	214.1902171	946.7588457	11.05553484	0.972434258	-4387.541353	-1980.826875	-5108.085341	5.862907016	-61.40925681	400.9463961	-5.469158598	-1.770268712	-1.6614121	-0.912833158	-0.999495309	-0.227449359	-0.125294576	-54.59181423	-0.720676795	-0.332550162	-1.022393412	2514.31198	-4609.89806	3097.084861	1.430417318	-657.8388851	13.44586086	-1650.558669	-358.4137258	-1886.815176	1.862988776	0.307268263	-0.968356614	-0.239642542	-0.233789929	0.334619196	0.119714929	0.02261346	-0.146624053	1.929510333	-0.229342744	-0.750226254	-0.242355197	0.094334689	0.687875487	-0.025921534	2.570550231	-961.7391751	-5773.112577	-1073.862474	-674.214286	2195.895053	-1434.337154	1433.509847	-1964.659853	1.430418268	404.7048563	-1904.783089	-517.3028357	-0.135855194	-0.229342744	0.687875487
GWR_100_23	NA	NA	-7624.29489	5.656076856	2537.647739	-52.94664358	-493.0634633	408.4272596	-13.19692254	-0.622512095	1208.029542	355.3433959	6344.559707	-4.530152622	-1699.79811	-1498.158815	-8.124997471	NA	-2.255067405	-1.454148918	-1.455962072	-0.349357096	-0.335528886	-138.5523246	-1.161091831	-0.26206253	-1.15351051	NA	-1618.633112	-2759.99552	3.363024292	2436.812856	-19.09013909	-172.7976581	-40.93401872	149.1990578	1.08866677	-0.318232516	0.677063697	-0.482334838	NA	-0.337567664	-0.087385274	-0.06050801	-0.466841664	NA	-1.486932944	-1.46017175	0.433408032	-0.156580864	-0.476489817	NA	5.656076856	-1842.910692	3337.893769	3678.398347	2131.887682	243.9902867	-1107.443143	NA	537.1529224	3.363017249	1089.934898	1899.307015	1642.867282	-0.336305892	-1.486932944	-0.476489817
GWR_100_231	3826.25885	-0.005990486	11209.52274	-5.629353141	9261.60456	25.04148755	-1020.352132	-10.72425548	10.30270818	-0.094701006	-948.0180992	404.9472094	10323.06573	15.76072734	-2328.263796	583.0692955	4.51116816	0.725533879	1.408852687	0.642351157	0.515445627	0.116284171	0.064215415	33.08664136	0.343564791	-0.085618553	0.413102974	-146.2770747	1697.419217	8053.928598	-3.05613278	5848.471241	11.37384204	-1386.027371	638.4929153	1014.388995	2.59668295	0.289499632	1.88496127	0.152241461	0.076711008	0.155765461	-0.001337256	0.099846373	0.088831207	0.739407154	2.091240369	0.422726352	1.620974993	0.088325402	1.548904997	-0.005976208	-5.629353141	-961.7391751	-2124.435526	-120.1659948	72.825408	-2641.637403	-3608.583325	-119.6311979	2195.04578	-3.05612061	-1134.002047	-1677.452509	1326.089028	0.062747353	2.091240369	1.548904997
GWR_100_233	NA	NA	-7773.059237	5.787208915	NA	NA	NA	NA	-11.42960921	0.660269817	2995.450015	479.3379662	-9748.454653	1.774169987	4657.894827	592.5266992	0.825793106	-0.069060412	0.459557209	0.31257152	0.284264613	0.155004518	0.029785308	12.01902305	0.387315511	0.090999342	-0.064663566	NA	-506.0793591	-6658.2783	4.955989048	-4119.005903	2.346585	4226.367013	515.4014279	-207.362801	NA	-0.377889006	-2.19129367	0.148911472	0.026272212	NA	0.103775867	0.032482441	0.089384696	NA	-1.402876549	0.375276736	-1.660808152	0.059495445	-1.296302711	NA	5.787208915	NA	NA	2623.516832	311.5462061	3403.579821	-637.7314002	NA	-616.0674532	4.955968349	3247.135469	-471.3517335	-305.1551341	0.078650374	-1.402876549	-1.296302711
GWR_100_234	NA	NA	-2311.768843	1.42078859	NA	NA	NA	NA	-1.146350921	-0.1521443	1336.592667	479.3379662	5608.63406	2.819695055	1149.175903	1730.497369	4.307886453	0.864516241	1.584628811	0.784098274	0.726941801	0.220238595	0.109591265	37.63581229	0.610845534	-0.034863274	1.258157637	NA	219.1716536	-1667.316052	1.099765113	2508.696184	2.461086038	1397.285186	1126.58889	483.2511481	NA	-0.006436227	0.880329983	0.27781207	0.163430637	NA	0.036000733	0.039269009	0.217964469	NA	-0.260176722	0.755020773	0.655392006	0.044677544	-0.146287547	NA	1.42078859	NA	NA	422.0613022	1085.71904	-1477.513763	-1379.00008	NA	-458.3817646	1.099757211	-602.9310966	-461.9162704	-155.0746608	0.149746358	-0.260176722	-0.146287547
GWR_100_236	-17307.34244	0.041785538	8862.023827	-4.609563825	14017.67325	19.0797679	-1674.880699	-844.9309066	32.60610801	0.201270207	-3027.907153	355.3433959	19303.32414	21.30297567	-4456.259082	-3319.878931	-3.276905898	-1.21546941	-1.191446243	-0.43736965	-0.405795248	-0.121910963	-0.115140798	-47.67478267	-0.312764129	-0.189873401	-0.512615159	-4914.103153	-542.6150014	-4677.166365	-2.503198897	10075.01871	11.48955558	-3507.253812	-1315.378459	-2940.443218	4.273273071	0.847394744	3.63670191	-0.158669401	-0.143671903	0.144270991	0.048417586	0.11366008	-0.233117081	-3.859400861	1.730482723	-0.484089591	3.234491542	0.108215984	-1.102515436	0.041784313	-4.609563825	-4669.115022	-4082.824154	-4498.030001	1098.351628	-3806.770889	-3248.378342	-7172.111487	-1906.065964	-2.503186235	-4966.639709	-1877.574063	-4886.166909	-0.091062526	1.730482723	-1.102515436
GWR_100_237	3412.254805	-0.004935368	907.6039903	1.065824689	-9138.087992	-40.73957579	6386.901961	1904.241947	-40.27980558	-1.739556231	3817.062968	404.9472094	-20956.70569	-41.22038886	5824.064885	4045.332107	6.554556473	2.544694634	3.090522904	1.021207671	0.955898927	0.25965531	0.260007952	82.62307008	0.691912547	0.369476494	1.584878862	6507.758229	2480.130007	2647.683386	0.282704541	-9956.989107	-28.59491295	6719.375417	2738.211792	5120.903365	-4.984823511	-1.258220282	-4.283258587	0.380241274	0.316777351	-0.301381034	-0.419755098	-0.160099289	0.269176891	0.758917042	0.05977401	0.996558657	-4.17320264	-0.2771524	0.548440599	-0.00492133	1.065824689	2230.459171	6479.593852	6484.200594	2395.343909	7094.595884	8970.11922	2456.907796	4599.683249	0.282710455	6369.747793	6991.283683	4012.467448	0.292979704	0.05977401	0.548440599
GWR_100_238	-8436.894138	0.013827914	2954.360548	-4.1738797	2516.736383	6.894987321	792.2991721	946.7588457	-28.05106599	-1.617631066	2158.20562	404.9472094	-5080.860807	-27.36718171	-1056.416474	-554.9013741	-4.188891829	-1.534756978	-0.948472649	-0.401566921	-0.423447273	-0.101055156	-0.09232154	-76.88270903	-0.389302589	-0.269151166	-0.61173703	-152.7511837	3599.02337	-2652.686216	-2.319591497	-1207.375006	-9.190457159	1035.016809	585.6847059	2007.564592	0.297774539	-0.701041113	-0.687211383	-0.075866284	-0.138791032	0.059303854	-0.301152176	-0.172814563	-0.138975928	-1.738348647	0.990862758	-0.340049518	-0.631562447	-0.162780676	-0.336180554	0.013837682	-4.1738797	-961.7391751	2042.192526	2687.000161	2395.343909	1168.795573	4295.823986	-1681.659646	3857.53514	-2.319580707	1402.16874	3686.398795	1355.391226	-0.050976459	0.990862758	-0.336180554
GWR_100_24	13362.08661	-0.052525184	5845.229383	-3.300595635	-7730.845732	-33.9346382	4206.871741	1904.241947	-20.5470667	-1.175527801	3817.062968	404.9472094	-10063.09851	-16.12778723	1911.31166	1721.039965	6.674335976	1.763498148	2.15585536	0.856577338	0.777284115	0.180943915	0.221559632	66.44916868	0.519751375	0.133018019	0.515591494	8308.639556	4537.533057	10448.63421	-1.920433858	-6031.96023	-17.89550643	4262.580554	1844.92822	7199.709198	-3.713086943	-0.57722352	-1.960811435	0.261266796	0.242046559	-0.214258312	-0.256629929	-0.074367977	0.229439192	3.236672842	1.181312729	0.74350121	-2.409167295	-0.167813389	2.444057354	-0.052500316	-3.300595635	2230.459171	4537.277598	2687.000161	2395.343909	3583.262494	5562.496037	6076.504753	3490.89513	-1.920423816	3575.722561	5013.132562	5402.334029	0.226719844	1.181312729	2.444057354
GWR_100_240	7333.586609	-0.014593929	-7383.857705	1.065824689	3586.460383	-32.80048194	-1020.352132	1904.241947	-36.38884298	-1.547597589	2158.20562	404.9472094	-1712.349638	-27.10580045	-1565.00351	2883.186036	-0.612536389	-0.761789953	-0.438438916	-0.079203243	-0.077053663	-0.014944867	-0.068010663	-16.50024617	-0.064626906	0.018065933	-0.453058441	-144.3772757	1170.847532	-703.4354545	0.406914103	202.3178528	-21.34701522	65.98513654	2291.570006	847.7851258	1.422772272	-0.886767503	-0.412513333	0.015392452	-0.077527028	-0.229857207	-0.281821785	-0.074447263	-0.000428154	1.614835339	-0.977120277	0.00584793	-0.210907865	-0.177608179	0.245270684	-0.014577686	1.065824689	-961.7391751	3566.119472	4090.583239	2395.343909	1168.795573	7703.447168	-225.1294608	2694.429982	0.406918442	1932.034726	5524.994761	1767.229923	-0.036968618	-0.977120277	0.245270684
GWR_100_241	-2606.640831	0.007236197	1100.110386	-0.971838129	103.5357886	15.40115931	-114.0264798	-968.2073566	1.687005286	-0.451706611	-948.0180992	404.9472094	5250.420134	20.72697141	-1565.00351	-1692.872044	3.77296049	0.437164503	0.897764908	0.499135467	0.35110243	0.056734218	0.057348501	23.18237686	0.20328243	-0.095093986	-0.161035973	-400.925363	-400.8631769	-471.0796056	-0.726635015	1334.275511	9.942579418	-702.4069685	-620.7505992	-226.9306564	0.053209815	0.041864446	0.711251419	0.106959627	0.058703448	0.122826166	-0.068712647	0.138494394	0.058805339	-0.606775132	0.356029521	0.304212013	0.22331622	0.087058356	-0.041306836	0.007247464	-0.971838129	1251.652612	-2124.435526	1283.417083	1621.171075	-458.2356219	-2867.314646	684.0055073	1332.3471	-0.726627209	1100.280841	-795.8747291	1307.094136	0.053562143	0.356029521	-0.041306836
GWR_100_242	-3898.701338	0.003900227	-10561.84968	3.103487507	3888.797587	22.77317502	-1020.352132	-2218.412116	-15.8223264	-0.943756517	710.8392487	-1089.536249	2713.552709	-0.444911213	-293.156189	-554.9013741	-3.467160233	-0.221524014	-1.102886609	-0.678592394	-0.679989032	0.027372012	0.013695196	18.09327113	0.103692206	0.157857233	-0.186262099	-504.914176	-897.1326913	-7664.240923	1.604091231	1715.792313	4.962195414	26.07509422	-1275.212125	-599.2824438	1.471685217	-0.453405927	0.411580818	-0.117111003	-0.059594366	0.136784766	-0.173846937	-0.007222096	-0.09226452	-0.824461621	-1.527309083	-0.254956728	0.345441744	-0.017525779	-1.173242641	0.00391074	3.103487507	-961.7391751	-4361.98385	-120.1659948	72.825408	-458.2356219	146.9321233	862.9165357	-1466.366027	1.604092947	-287.9934285	-957.6972808	-315.5496541	-0.054381193	-1.527309083	-1.173242641
GWR_100_244	4366.678484	-0.004935368	7264.183014	-1.845122193	5431.267033	16.53531557	-1926.677784	-968.2073566	3.354560684	0.26158208	2158.20562	404.9472094	-1412.533082	2.953045258	1911.31166	-554.9013741	2.975051649	0.295989186	0.542831979	0.364970032	0.314706198	0.07442707	0.072101651	31.59867568	0.237037598	-0.015816221	0.394101019	-1098.240856	2492.136527	6356.923785	-1.168713115	893.2688373	4.568374439	1040.859719	-183.4000245	902.1547579	2.107553501	0.041864446	-0.737156483	0.122736745	0.066662521	0.170400293	0.071204194	0.046908702	0.144361152	0.875976371	1.308279377	0.359058223	0.006204177	0.077597554	1.232968871	-0.00492133	-1.845122193	-961.7391751	-2124.435526	-522.8523504	-514.8934822	1196.51331	672.3354958	-182.3816511	297.2749613	-1.168704481	201.1586982	-231.0314809	283.4314094	0.07307997	1.308279377	1.232968871
