Old.Name	Blup_Transfo_Density_stomata_low_year1	Blup_Transfo_Mean_NND_low_year1	Blup_Transfo_Ratio_test_low_year1	Blup_Transfo_Density_stomata_up_year1	Blup_Transfo_Mean_NND_up_year1	Blup_Transfo_Ratio_test_up_year1	Blup_Transfo_Area_2_cavities_filled_field_year1	Blup_Transfo_Perimeter_2_excl_cavities_field_year1	Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year1	Blup_Transfo_Circularity_field_year1	Blup_Transfo_Horiz_size_center_field_year1	Blup_Transfo_Horiz_size_25perc_field_year1	Blup_Transfo_Horiz_size_50perc_field_year1	Blup_Transfo_Horiz_size_75perc_field_year1	Blup_Transfo_Vert_size_center_field_year1	Blup_Transfo_Vert_size_25perc_field_year1	Blup_Transfo_Vert_size_50perc_field_year1	Blup_Transfo_Vert_size_75perc_field_year1	Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_year1	Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year1	Blup_Transfo_Vert_size25perc_Vert_size_75perc_ratio_field_year1	Blup_Transfo_Num_Indents_field_year1	Blup_Transfo_Indent_width_mean_field_year1	Blup_Transfo_Indent_depth_mean_field_year1	Blup_Transfo_Area_2_cavities_filled_field_year2	Blup_Transfo_Perimeter_2_excl_cavities_field_year2	Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_year2	Blup_Transfo_Circularity_field_year2	Blup_Transfo_Horiz_size_center_field_year2	Blup_Transfo_Horiz_size_25perc_field_year2	Blup_Transfo_Horiz_size_50perc_field_year2	Blup_Transfo_Horiz_size_75perc_field_year2	Blup_Transfo_Vert_size_center_field_year2	Blup_Transfo_Vert_size_25perc_field_year2	Blup_Transfo_Vert_size_50perc_field_year2	Blup_Transfo_Vert_size_75perc_field_year2	Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_year2	Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_year2	Blup_Transfo_Vert_size25perc_Vert_size_75perc_ratio_field_year2	Blup_Transfo_Num_Indents_field_year2	Blup_Transfo_Indent_width_mean_field_year2	Blup_Transfo_Indent_depth_mean_field_year2	Blup_Transfo_Area_2_cavities_filled_field_y1_y2	Blup_Transfo_Perimeter_2_excl_cavities_field_y1_y2	Blup_Transfo_Squared_Perimeter2_Area2_ratio_field_y1_y2	Blup_Transfo_Circularity_field_y1_y2	Blup_Transfo_Horiz_size_center_field_y1_y2	Blup_Transfo_Horiz_size_25perc_field_y1_y2	Blup_Transfo_Horiz_size_50perc_field_y1_y2	Blup_Transfo_Horiz_size_75perc_field_y1_y2	Blup_Transfo_Vert_size_center_field_y1_y2	Blup_Transfo_Vert_size_25perc_field_y1_y2	Blup_Transfo_Vert_size_50perc_field_y1_y2	Blup_Transfo_Vert_size_75perc_field_y1_y2	Blup_Transfo_Vert_size_center_Horiz_size_center_ratio_field_y1_y2	Blup_Transfo_Horiz_size_25perc_Horiz_size_75perc_field_y1_y2	Blup_Transfo_Vert_size25perc_Vert_size_75perc_ratio_field_y1_y2	Blup_Transfo_Num_Indents_field_y1_y2	Blup_Transfo_Indent_width_mean_field_y1_y2	Blup_Transfo_Indent_depth_mean_field_y1_y2	Blup_Transfo_PC1_year1	Blup_Transfo_PC1_year2	Blup_Transfo_PC1_y1_y2	Blup_Transfo_PC2_year1	Blup_Transfo_PC2_year2	Blup_Transfo_PC2_y1_y2	Blup_Transfo_PC3_year1	Blup_Transfo_PC3_year2	Blup_Transfo_PC3_y1_y2	Blup_Transfo_PC4_year1	Blup_Transfo_PC4_year2	Blup_Transfo_PC4_y1_y2	Blup_Transfo_PC1_PC2_year1	Blup_Transfo_PC1_PC2_year2	Blup_Transfo_PC1_PC2_y1_y2	Blup_Transfo_PC1_PC3_year1	Blup_Transfo_PC1_PC3_year2	Blup_Transfo_PC1_PC3_y1_y2	Blup_Transfo_PC2_PC3_year1	Blup_Transfo_PC2_PC3_year2	Blup_Transfo_PC2_PC3_y1_y2	Blup_Transfo_PC1_PC4_year1	Blup_Transfo_PC1_PC4_year2	Blup_Transfo_PC1_PC4_y1_y2	Blup_Transfo_PC2_PC4_year1	Blup_Transfo_PC2_PC4_year2	Blup_Transfo_PC2_PC4_y1_y2	Blup_Transfo_PC3_PC4_year1	Blup_Transfo_PC3_PC4_year2	Blup_Transfo_PC3_PC4_y1_y2
GWR_100_304	-1.34494E-06	-1.247201179	-0.018782145	0.072328262	-0.033241338	0.003942511	-3.843967349	-0.748310915	-0.86374262	3.293741246	-4.685189706	0.096387489	-1.079914705	-6.664262982	-8.416560599	-0.200834756	-7.035995376	-0.234033285	-0.034568431	0.105010917	0.000221025	-3.08081941	0.007443084	-0.002699059	20.67794136	91.35254553	0.611242845	0.507941671	31.28212947	0.157069333	25.09556456	32.39457596	22.54969619	12.31415891	19.60942544	14.56393399	-0.041073052	-0.005575442	-0.002376671	5.179839633	0.574284465	0.195420536	11.62871329	52.07815726	-0.382704059	2.614777292	18.40340481	0.161410824	16.47732995	18.06703114	9.681135797	7.353722897	8.541522485	8.453094492	-0.053608579	0.05483087	-0.000602411	2.371160079	0.353011494	0.123859571	-0.000236886	-0.016074919	-0.009238042	0.018851287	0.015160698	0.023348943	0.00076295	-0.005601891	-0.004987116	0.001866689	0.00213481	0.00284749	-0.013900719	-0.018427475	-0.020059665	-0.000690998	-0.002638427	-0.001721652	0.014502119	0.014441075	0.018318254	-0.00120327	-0.008386845	-0.005780109	0.009212848	0.004073672	0.007658307	-0.001440934	-0.005959116	-0.005266211
GWR_100_306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-16.73973091	-81.52898522	-1.548398746	2.711255782	-24.21172759	-0.090293428	-19.98053072	-22.93853997	-21.73241905	-12.69853309	-21.61993693	-11.42152155	0.008612914	0.006826036	-0.002737277	-5.709997938	-0.439041316	-0.18310494	-16.21439361	-66.77993214	-1.207238216	2.399442831	-23.73244999	-0.085081084	-20.00219223	-22.5468465	-20.57158291	-10.76475721	-20.3111111	-9.708190596	0.010547775	0.007118259	-0.00091333	-5.33921937	-0.390645681	-0.172481165	NA	0.015272286	0.013250188	NA	-0.036320543	-0.028750997	NA	0.008509915	0.010498894	NA	0.010690636	0.007647908	NA	0.033619156	0.0272957	NA	-0.00045018	-0.00017822	NA	-0.029535666	-0.027861722	NA	0.001555674	0.001376347	NA	-0.015305556	-0.012948367	NA	0.001721349	0.001704167
GWR_100_308	-9.03685E-06	16.93117806	-0.023909224	-0.169574823	0.073526172	-0.016473291	-13.71750543	-2.040947239	0.16567744	-3.576334634	-17.86268697	-0.192553928	-14.81479114	-16.77097454	-14.39898468	-0.962170715	-12.92994057	-1.035183398	0.028042023	-0.051405803	0.000708142	-10.61313766	0.059830063	0.006933019	-9.412399221	-34.75426961	1.527277361	-5.527474531	-11.50922984	-0.157575781	-11.29733225	-9.387290265	-5.871918932	-9.823942069	-4.196512947	-9.908354426	0.010512459	-0.114981953	-0.00053547	-3.951707249	-0.086853831	0.014409619	-10.57347545	-11.97183792	0.958261417	-5.267803484	-12.74489572	-0.195514653	-11.75836192	-10.69922417	-9.357357212	-4.36617942	-7.934210047	-4.496854442	0.016539732	-0.107245937	0.000351964	-6.902827409	0.006178583	0.028487013	0.005169949	0.018155805	0.014668904	-0.009831634	-0.016656965	-0.016751476	0.038719896	-0.006903068	0.013051896	-0.011780999	-0.009540501	-0.015008991	0.009530978	0.021085762	0.01759247	-0.016111688	0.016026707	-0.000279793	-0.028229844	-0.002617503	-0.017969161	0.009730414	0.012866056	0.014478636	0.001740754	-0.002715542	-0.000832972	0.03229687	-0.001412941	0.017012783
GWR_100_309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.620464356	5.179083641	-0.917407031	3.283739979	6.845411729	0.146012708	10.52036913	7.777116268	-2.530667982	2.550749182	0.147223667	2.832426625	-0.059195682	0.044624868	-0.000745503	5.321648137	-0.054066197	0.010016836	3.903752694	6.132758752	-0.645568157	2.861201927	7.013658768	0.141970429	10.43796	7.912222829	-1.711900759	2.228016798	0.996895928	2.416604318	-0.05697098	0.044252475	-0.000241276	5.417765126	-0.046387762	0.015470473	NA	-0.024793164	-0.020211377	NA	0.006645708	0.004957345	NA	-0.005438887	-0.006939006	NA	0.00825785	0.005599962	NA	-0.017953192	-0.013887239	NA	-0.006872669	-0.005646547	NA	0.009585629	0.008809686	NA	-0.014683719	-0.01108752	NA	-0.000415775	-0.000332209	NA	-0.008944012	-0.008766346
GWR_100_312	-6.29979E-06	3.14500601	-0.057289766	-0.000497949	0.005341155	0.00508801	-4.218019837	-0.53665397	-0.022703473	2.529797646	-7.242017533	0.032666015	-4.732807374	-5.772494315	-6.422419239	-0.150541371	-7.422483586	-0.02121929	0.000724692	0.043346215	-0.001317757	-0.743203402	-0.079166674	0.012516924	-17.00205623	-84.09490906	-1.252790287	1.288751701	-26.76334568	-0.097624271	-20.27851972	-25.75617802	-18.13574187	-11.58420508	-17.11122581	-9.854340713	0.033551164	0.007237966	-0.002983642	-7.548983293	-0.324550892	-0.111749406	-9.352241863	-35.96693395	-0.608891312	2.550886594	-15.12475124	-0.020906822	-11.07354052	-13.46979546	-11.482952	-4.828542145	-11.83956068	-3.935788277	0.011540327	0.02630952	-0.001937201	-3.163316325	-0.212869576	-0.038652202	0.006296739	0.036299927	0.026053971	0.004240964	-0.038759907	-0.018994992	0.018909014	0.001608868	0.010791039	0.002125966	0.003729912	0.003917579	0.00066955	0.044255307	0.024515937	-0.00559719	0.016591986	0.006601945	-0.006747561	-0.024161162	-0.018558716	0.001451852	0.014172008	0.009096841	0.000789137	-0.014229421	-0.009103513	0.008125258	-0.000738561	0.003678795
GWR_100_313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-15.37239329	-74.27937417	-1.403140851	3.119879589	-22.67305693	-0.100052505	-15.63653997	-23.07796565	-21.17209942	-9.439754413	-20.59958045	-10.44523341	-0.007875505	0.013956966	-0.000535205	-12.62783648	-0.075711485	-0.073903461	-14.86020955	-60.63814266	-1.083764275	2.773410204	-22.20688742	-0.094531076	-15.66669386	-22.68529225	-20.01935275	-7.961031982	-19.30805307	-8.8687037	-0.005848024	0.014160669	-0.000176298	-12.12280626	-0.066922523	-0.065754196	NA	0.035005733	0.0300367	NA	-0.002954783	-0.002450117	NA	-0.000220038	-0.000311548	NA	-0.008180087	-0.005943722	NA	0.020384108	0.016571926	NA	0.017732485	0.01564641	NA	-0.001611811	-0.001618268	NA	0.019921316	0.015941169	NA	0.00120765	0.00104263	NA	0.003720748	0.003671636
GWR_100_314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.887633209	66.77694376	2.700479398	-0.377965755	17.31653119	0.116052679	14.74901406	16.61170914	9.707220409	6.229528861	9.508859029	7.879091609	-0.048522017	-0.013489952	-0.001358677	10.61610103	0.064424648	0.161164191	10.15681971	58.86319392	2.404446588	-0.427773901	17.44202543	0.114729718	14.65945723	16.72542962	10.41415468	5.520204104	10.2899478	6.887946482	-0.046266214	-0.012945535	-0.000451913	10.67004568	0.057937335	0.163986811	NA	-0.016053587	-0.013397571	NA	0.014123347	0.011011883	NA	-0.006091267	-0.007581986	NA	0.010928335	0.00781911	NA	-0.017625301	-0.014225414	NA	-0.002299194	-0.001787442	NA	0.013947481	0.013004698	NA	-0.012133746	-0.00948001	NA	0.001146203	0.000990569	NA	-0.010428771	-0.010251921
GWR_100_315	-3.32538E-06	-4.115938106	-0.052021308	-0.001752842	-0.021052597	-0.021019478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-15.96130183	-83.22393885	-1.693079333	-3.560327163	-26.61049932	-0.005109149	-15.90035495	-35.03380673	-10.31837432	-7.731862152	-9.011870684	-10.61692687	0.069012329	0.108788987	0.003987719	-19.26896149	0.673745861	-0.01691932	-15.44345289	-68.21587792	-1.330221427	-3.340231072	-26.11078635	-0.002594724	-15.92999309	-34.55710351	-9.322325574	-6.49162854	-7.916793684	-9.016338815	0.070607911	0.107815488	0.001337521	-18.63504967	0.600836294	-0.010061319	NA	0.000773571	0.000916669	NA	-0.044827525	-0.035456707	NA	-0.004464261	-0.005567237	NA	-0.024942876	-0.018017113	NA	0.0294041	0.023880427	NA	0.00464357	0.004254943	NA	-0.02274103	-0.021475974	NA	0.01307805	0.010514136	NA	-0.007601489	-0.00642101	NA	0.008537915	0.008411875
GWR_100_316	7.528E-07	-3.181883627	-0.001860857	0.033826	-0.011953169	0.004665172	13.18618618	1.677929318	-0.299960129	2.29611383	19.80135371	0.14149036	18.6457057	19.74199813	11.42757781	0.707173608	10.35597406	0.689537117	-0.045211821	0.018082496	0.000142055	7.308585068	0.046649933	0.06313699	31.90900592	138.6657033	0.441049273	4.235378125	46.88695565	0.268953686	38.72808292	48.06277582	28.45548634	18.423307	24.68884163	22.50089239	-0.068923266	0.041591031	-0.0035959	15.97166777	0.559284593	0.198776518	27.5077368	77.13733771	0.01176627	4.046872548	40.97083379	0.252220109	35.33721945	41.70501742	24.36558494	10.96361673	21.38496963	13.00224921	-0.076261071	0.033026934	-0.001054076	14.18801511	0.367870105	0.164644527	-0.012182261	-0.015040025	-0.017475444	0.012709967	0.040898181	0.033679975	-0.016145933	0.005357091	-0.003542879	0.003532806	0.003142233	0.004805014	-0.016216561	-0.032905542	-0.029651726	0.000773196	-0.012360787	-0.006562631	0.018911434	0.019105447	0.023878411	-0.007425217	-0.008264967	-0.010316924	0.004791792	0.012317839	0.010911549	-0.012051623	0.002701576	-0.005528358
GWR_100_319	2.53511E-06	-8.897435145	-0.023111596	0.096848487	-0.069132615	-0.023070321	3.729837615	0.922946256	0.884549483	-0.741063168	7.017214579	-0.039169959	5.543997333	8.594889772	3.548287559	0.11643728	-0.224140676	0.224135213	-0.025886052	-0.102758289	-0.001053702	2.893088165	0.028911818	0.123000394	25.6979114	135.5238139	2.500578328	-0.933881642	39.75506246	0.141540113	25.62901095	40.13651001	29.25522879	16.18530225	24.68884159	11.19673951	-0.043241276	-0.035736674	0.004087041	13.48124589	0.398285086	0.255584452	18.70446055	75.1585553	2.063483379	-0.83775713	29.74957585	0.067808543	20.53976654	31.00347701	20.25972301	9.502235519	15.26810219	6.970300621	-0.04912177	-0.087637088	0.000538606	10.29892358	0.265179558	0.231743761	0.016058579	-0.012289486	0.005021441	0.018454536	0.020909487	0.026391043	-0.007480819	-0.007167524	-0.01059308	-0.003064606	-0.003077647	-0.004133471	-0.004759986	-0.019728037	-0.014652686	0.013485067	0.000776736	0.009126379	0.018715853	0.019372087	0.023927858	0.009152545	-0.004060481	0.004363189	0.012237218	0.007597752	0.011619136	-0.001334296	-0.004736288	-0.004388032
GWR_100_32	4.01995E-06	-6.669254759	0.002613753	0.041414223	-0.021343895	-0.000540024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.862650336	26.92087418	0.354749919	0.718895846	10.08825127	0.103964735	11.13474276	11.57981805	4.708541679	2.640712821	3.810898142	2.744877408	-0.039075743	-0.004206687	0.000514006	7.572252071	0.026204973	0.062981466	6.170556503	25.09757707	0.410500132	0.576060053	10.27532395	0.103024619	11.05225173	11.72890442	5.487643112	2.432527695	4.688586382	2.473158104	-0.036873001	-0.003777509	0.000174872	7.685267452	0.023883997	0.068028911	NA	0.002444655	0.002338198	NA	0.013944832	0.010871166	NA	-0.009128814	-0.011343429	NA	0.002308712	0.001610831	NA	-0.008083988	-0.006494511	NA	0.009891392	0.008822196	NA	0.016794156	0.015680066	NA	-4.84753E-05	0.000104181	NA	0.003710624	0.003163303	NA	-0.008904731	-0.008752219
GWR_100_320	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.806009188	-33.40130628	-0.183419822	-2.015031697	-9.867364338	0.043906178	-1.392118834	-14.5291557	-7.043291373	-5.885520723	-4.595997606	-3.287623326	0.063607178	0.146363658	-0.003838114	-4.603143771	0.114079689	-0.053880147	-6.376232633	-26.00670026	-0.046961675	-1.925996079	-9.510287797	0.044868211	-1.450120184	-14.19656633	-6.094525809	-4.90310887	-3.575784404	-2.714045446	0.065233122	0.144923724	-0.001281779	-4.253845468	0.102179468	-0.046184612	NA	-0.071092678	-0.060217286	NA	0.025997581	0.020371861	NA	0.001823986	0.002219601	NA	-0.00596787	-0.004350373	NA	-0.050970794	-0.041243791	NA	-0.03691681	-0.031915641	NA	0.013389751	0.012480531	NA	-0.029189389	-0.023005941	NA	0.010469746	0.008890044	NA	0.004354319	0.004295089
GWR_100_321	NA	NA	NA	-0.061808151	0.017242806	-0.013836585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-34.06686644	-159.3947426	-2.680754088	-2.84983266	-49.92222099	-0.210442167	-36.53397013	-52.97087885	-36.507084	-23.18932738	-33.08499458	-22.91239412	0.106445689	0.103792683	0.000331039	-25.28459798	-0.578068129	-0.24701212	-33.28990134	-125.8362114	-2.066949911	-2.612448549	-49.09617268	-0.199551666	-36.49220334	-52.25303014	-35.0203372	-18.85608501	-31.47025604	-18.66415151	0.107419407	0.102516546	0.000109902	-24.37333302	-0.500222637	-0.233791238	NA	-0.039894249	-0.032645945	NA	-0.016610168	-0.012710585	NA	0.007216084	0.009137618	NA	-0.018076614	-0.012383795	NA	-0.010490717	-0.008096642	NA	-0.026817373	-0.022523141	NA	-0.017493085	-0.016311133	NA	-0.008737553	-0.00655345	NA	-0.000216157	-0.000165913	NA	0.01551951	0.015233531
GWR_100_322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.24464752	-63.47267365	-1.134712997	-0.582927102	-17.27812885	-0.068807609	-10.55393965	-19.06833737	-16.07515762	-12.0811523	-14.87054627	-10.71934872	-0.002771992	0.00391278	-0.000603802	-4.049716687	-0.383504233	-0.112355565	-12.75293234	-51.48282672	-0.855591856	-0.61535195	-16.85791928	-0.064275755	-10.59402989	-18.70384504	-14.99599676	-10.23358701	-13.67614515	-9.104408923	-0.000773178	0.004241168	-0.000199257	-3.711158517	-0.34116271	-0.103334974	NA	0.015343462	0.013310735	NA	-0.021579137	-0.017130943	NA	-0.008094634	-0.010062786	NA	-0.010590921	-0.007680124	NA	0.022603975	0.018370587	NA	0.015671137	0.013852389	NA	-0.005060143	-0.004859087	NA	0.012294693	0.009892897	NA	-0.004276785	-0.003604118	NA	-0.001735892	-0.001697864
GWR_100_324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.35839939	209.1578006	0.596471809	4.134245874	62.41405542	0.280059019	50.91079903	62.37178699	54.80893485	37.4055325	52.52627081	39.83272343	-0.033606678	0.004842166	-0.001282993	13.65994999	0.953552647	0.350216356	48.25750355	179.4866651	0.615971611	3.701745482	62.15535938	0.273541721	50.75054688	62.16388965	54.86472447	32.34281353	52.57807077	34.36411263	-0.031434658	0.005159016	-0.000426582	13.65482391	0.850141275	0.348755044	NA	0.03025732	0.025997401	NA	0.016428369	0.012828839	NA	-5.86155E-05	-0.000111655	NA	0.004652913	0.003299241	NA	0.004675951	0.003844303	NA	0.014980651	0.01325145	NA	0.009475709	0.008802027	NA	0.011649718	0.009381401	NA	0.003993522	0.003402992	NA	-0.002253011	-0.002206724
GWR_100_326	-1.5322E-06	1.095734041	-0.00107504	-0.075736321	0.024641827	-0.01733736	3.723542957	0.210316513	-0.974357248	5.140770923	4.804575111	0.185710826	8.417606235	3.591076693	-1.364109449	0.379433032	0.017414452	0.276223088	-0.036758758	0.13272683	0.001219791	2.373617941	-0.016889291	0.026115754	-3.684587829	-34.50623981	-2.473517506	2.291537546	-8.754532763	0.031600937	-6.396841337	-8.801702993	-4.161165596	-0.109265777	-1.38460776	0.130486244	0.028731042	0.07038586	0.000600015	-10.8695458	0.343734575	-0.033564231	2.506076365	-10.6542395	-2.037726259	4.824111824	1.686323244	0.147217911	4.190983057	1.193258285	-0.901041878	1.319149272	1.094854223	1.332378588	-0.015802763	0.119322906	0.001096899	-3.163316325	0.206598251	0.013038953	-0.004343815	0.004363624	-0.000391506	0.011040606	-0.010254073	0.00269434	-0.017550496	-0.004365321	-0.013134528	0.005770977	0.000276629	0.005189378	-0.010660144	0.007453452	-0.003515889	0.006482793	0.006706204	0.008274604	0.018334054	-0.001720527	0.010510859	-0.005272609	0.001479859	-0.003145907	0.002393913	-0.003820209	-0.001237106	-0.014856101	-0.003932463	-0.011562049
GWR_100_327	-7.25001E-06	21.2674184	0.03651188	-0.153839814	0.095663746	0.019015301	9.575733418	1.479924267	0.330296221	1.099810421	16.2119608	0.140757556	17.18454864	14.93635586	7.487932683	0.442651757	8.761710196	0.454181601	-0.050373864	0.036143573	-0.000142607	4.970969061	0.030570412	0.155488085	12.11090658	69.61320439	2.372698434	-0.769374066	26.15853429	0.024036626	17.16326676	27.24129459	7.581060023	3.455411655	7.959618716	3.864082937	-0.090016648	-0.123705784	-0.000684581	10.74776986	0.110704201	0.113475491	13.93523148	51.19027033	1.816370164	0.080974404	27.17545442	0.088811459	20.78216919	27.50946213	10.02991185	3.323322614	10.62778085	3.536973792	-0.090277751	-0.077239815	-0.000335839	10.34293349	0.104315335	0.156747506	-0.030044344	-0.046956953	-0.048756037	0.010043727	0.029380341	0.025583119	-0.011821592	-0.008671735	-0.013364162	0.005031105	0.016366878	0.013580626	-0.024141468	-0.041484224	-0.04001247	-0.012284103	-0.016403696	-0.016885768	0.014314236	0.023999692	0.024111302	-0.016205254	-0.029411034	-0.028938984	0.00231222	0.004597036	0.004434815	-0.011118345	-0.014668356	-0.016261286
GWR_100_328	-2.20021E-06	0.692874543	-0.016916594	-0.039297635	0.007563216	-0.01526545	-2.340482561	0.129216244	1.258752387	-1.35706114	-1.636664221	-0.016989531	-0.738978055	-1.610907202	-3.309613215	-0.114370724	-2.446447881	-0.281582759	-0.013474019	-0.024470569	0.001598034	-2.301614074	-0.017489924	0.139585926	6.299541489	48.47499628	2.992763453	0.093555294	9.703580756	0.081148768	6.247126159	9.168773862	7.046997034	5.358198222	4.921957033	2.8388818	-0.026520928	-0.001533524	0.002835595	8.500402135	-0.046633506	0.195154699	4.559106798	30.99844576	2.631482198	-0.666606761	8.216706014	0.047938617	6.088368719	8.139965555	4.12406405	3.846566762	3.132338561	2.425486986	-0.031564404	-0.019514008	0.002097873	4.61486673	-0.017038964	0.207806058	-0.011458364	0.01904157	0.002879546	-0.012814684	0.028428229	0.007203167	-0.003961233	0.004429271	0.001781959	-0.003378206	0.012406633	0.003839567	0.003715462	-0.008591231	-0.002785719	-0.004585941	0.005279834	0.000538242	-0.006998524	0.01268145	0.004326511	-0.002859839	0.002121462	-0.000992343	-0.005362437	0.005248777	0.000828561	0.001046063	-0.002625051	-0.001619348
GWR_100_329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.269425341	-12.99156271	-1.791880797	1.51561777	3.244989289	0.093402726	7.617358844	3.325786463	0.934125722	1.661487875	2.867951325	2.293141097	-0.031009561	0.004139877	-0.001034982	-8.477133357	0.536437118	-0.012010363	2.611897732	-8.71579354	-1.41420589	1.305209947	3.49036039	0.092797125	7.541744208	3.532885058	1.767719335	1.590041	3.761625663	2.084720821	-0.02885213	0.004465445	-0.000343573	-8.052654125	0.478495612	-0.005263599	NA	-0.010432638	-0.008616038	NA	-0.038039339	-0.030105854	NA	0.001031628	0.001238411	NA	0.002193263	0.001527679	NA	0.020575426	0.016726943	NA	-0.006150514	-0.0051393	NA	-0.023014077	-0.021732589	NA	-0.005715275	-0.004389859	NA	-0.013621397	-0.011521444	NA	-0.000333086	-0.00031746
GWR_100_33	-1.55774E-06	1.944883641	0.002535477	-0.027596272	0.025953245	0.013218937	-12.39965233	-2.330949233	-1.722764615	1.213046189	-16.83012188	-0.016345643	-12.23341365	-18.7526827	-16.34448844	-0.653636117	-15.2005588	-0.702464124	-0.001627875	0.089888925	0.000324431	-7.236581201	-0.052544659	-0.238849171	4.870647413	1.525682147	-1.770693948	3.883741891	5.172711047	0.133369352	5.627374905	6.307607857	2.966765622	3.573889686	1.763340374	4.788378448	-0.028057339	0.050190885	-0.001293718	-3.121566623	0.277083443	0.01819764	-1.951312188	6.104108808	-2.320090859	3.1399143	-2.939524448	0.077538545	-0.789383307	-3.17668378	-5.631809424	2.644681363	-5.975327804	3.202111729	-0.024643235	0.081111434	-0.000176607	-4.509540316	0.147160951	-0.114663015	0.025797774	0.021235298	0.031723681	-0.010031914	0.016595824	0.002423045	-0.011964188	-0.000933479	-0.007170189	0.001052592	0.002447548	0.00231941	0.020738579	-0.000252086	0.013259267	0.022009234	0.011514055	0.020787552	-0.001748595	0.010791359	0.006292537	0.01079535	0.008135084	0.012559398	-0.006303811	0.004478964	-0.000183476	-0.007652722	-0.002183861	-0.006285252
GWR_100_330	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015000426	NA	NA	-0.028976628	NA	NA	-0.001299864	NA	NA	-0.003123318	NA	NA	0.027602885	NA	NA	0.00915583	NA	NA	-0.020170752	NA	NA	0.00768486	NA	NA	-0.009084298	NA	NA	0.001073282
GWR_100_332	1.93329E-06	-3.130299747	0.008181806	-0.015815919	0.013278283	0.005089999	4.07767876	0.438077941	-0.595682931	0.554914174	6.279668088	0.037703372	6.177165396	8.297633548	3.499649965	0.217844247	3.785674499	0.182310737	-0.022346252	-0.032218735	0.0003138	3.412558389	0.006518006	-0.059649107	28.972146	120.0607897	-0.275474981	3.30467383	38.90167351	0.233329364	31.73400828	39.33773903	29.25522878	22.71785664	28.78909322	22.07999308	-0.034424552	0.046181253	0.000436132	13.20453235	0.351659521	0.145428181	20.70701955	67.13189737	-0.602838722	2.38428716	28.85801281	0.167285229	24.32716905	30.39441813	20.23167062	12.89421742	19.83718166	12.51993594	-0.041838572	0.006054872	0.000373413	10.44850402	0.225124075	0.062287623	0.006259328	0.00929117	0.010319998	-0.00729005	0.023604877	0.00856213	-0.028193679	-0.001154906	-0.015593643	0.000650932	0.006081508	0.003910706	0.007720402	-0.010703518	-0.001273171	0.018489517	0.005579608	0.015084453	0.009296316	0.015200404	0.015671681	0.002408912	0.00151529	0.002561572	-0.004548587	0.005832404	0.001648211	-0.016055107	-0.003870971	-0.012204724
