Old.Name,Blup_Transfo_AUC_bud_burst_y1_y2,Blup_Transfo_bud_burst_y1_y2,Blup_Transfo_time_serie_bud_burst_y1_y2,Blup_Transfo_bud_burst_y1_y2_v2,Blup_Transfo_time_serie_bud_burst_y1_y2_v2,Blup_Transfo_AUC_bud_burst_y2,Blup_Transfo_bud_burst_y2,Blup_Transfo_time_serie_bud_burst_y2,Blup_Transfo_bud_burst_y2_v2,Blup_Transfo_time_serie_bud_burst_y2_v2,Blup_Transfo_AUC_color_y1_y2_y3,Blup_Transfo_AUC_drop_y1_y2_y3,Blup_Transfo_color_y1_y2_y3,Blup_Transfo_drop_y1_y2_y3,Blup_Transfo_time_serie_color_y1_y2_y3,Blup_Transfo_time_serie_drop_y1_y2_y3,Blup_Transfo_color_y1_y2_y3_v2,Blup_Transfo_drop_y1_y2_y3_v2,Blup_Transfo_AUC_color_y2,Blup_Transfo_AUC_drop_y2,Blup_Transfo_color_y2,Blup_Transfo_drop_y2,Blup_Transfo_dbase_y2,Blup_Transfo_time_serie_color_y2,Blup_Transfo_time_serie_dbase,Blup_Transfo_time_serie_drop_y2,Blup_Transfo_color_y2_v2,Blup_Transfo_drop_y2_v2,Blup_Transfo_cop1,Blup_Transfo_cop2,Blup_Transfo_growth_duration_y1_y2,Blup_Transfo_growth_duration_y1_y2_v2,Blup_Transfo_height_y2,Blup_Transfo_growth_duration_y2,Blup_Transfo_time_serie_height,Blup_Transfo_growth_duration_y2_v2,Blup_Transfo_vol_y2,Blup_Transfo_time_serie_vol,Blup_Transfo_time_serie_dbh_v2,Blup_Transfo_AUC_height
XXX_100_68,-2275.313415,2.899336283,-0.614812244,2.899322409,-0.614812244,-2977.061424,3.458451408,-0.725721096,3.458451408,-0.725721096,11412.26323,20.77958737,-10766.21687,-7005.794905,2.403463593,0.088917016,-9144.519798,-7567.898306,85.84445571,2.819195082,-11108.30451,-3813.577783,-1.772656766,1.846833995,-0.29006744,0.288368922,-13131.94245,-8072.356613,-0.378139525,-1.219644298,-9543.58141,-11057.93309,-5.258075785,-10310.54683,-0.178383397,-11913.73436,-1.02367019,-0.742834142,-0.132213551,-42.45853088
GWR_100_389,9617.471121,-3.119870291,2.060580105,-3.119863402,2.060580105,7828.843442,-4.422121739,1.529632696,-4.422121739,1.529632696,-11156.48271,-25.08235098,4695.563935,2025.949959,-3.721417685,-0.33014378,5641.519303,5997.937274,-60.17729395,-3.292078602,3784.536069,513.8767032,2.009774754,-1.618722747,0.256078123,-0.603220676,4679.259398,1985.953297,0.004204891,0.371541658,5151.970964,5543.384099,2.998802022,4948.743309,0.140779321,5553.751275,0.686887044,0.596893634,0.186878977,26.61265367
XXX_100_137,9671.182165,-7.641009138,2.004666739,-7.640988034,2.004666739,10095.2237,-8.476430812,1.877095177,-8.476430812,1.877095177,2117.366737,6.414480633,-611.6728693,-1389.574366,0.888807526,0.093845786,-1352.287739,-1709.419282,11.91616637,0.719573858,-322.2646814,479.3379662,0.348471639,0.365016552,0.101887355,0.159221559,-981.5217757,-1236.799461,-0.026743801,-0.392215328,3620.821655,2889.527982,2.427699898,3514.103925,0.15879579,2740.503831,0.280181775,0.353212417,0.115088656,37.17158759
GWR_100_51,-7168.182869,7.677048907,-1.787622385,7.677010799,-1.787622385,-8592.298169,9.274895991,-1.880234513,9.274895991,-1.880234513,2747.070785,1.520023613,-3043.390065,190.2978327,1.44725951,0.058353826,-2480.257498,-1560.225793,10.74519496,0.328256432,-1512.686476,420.6216927,-1.026679766,0.322552193,-0.23166114,0.078656792,-2144.771354,-1100.767838,-0.269553755,-1.044874352,-4878.983073,-5108.955085,-3.635681706,-5490.792271,-0.191179237,-5739.575967,-0.495041956,-0.643071481,-0.182164508,-38.79475931
GWR_100_495,5199.573657,-3.784785204,1.04632077,-3.784776896,1.04632077,5202.228847,-4.110010487,0.924845321,-4.110010487,0.924845321,-1097.712378,-4.995499822,689.4511678,1126.58889,-0.170539833,-0.131538043,-550.0467049,-55.5173964,1.077056278,-1.149875847,1336.592667,479.3379662,-0.685807845,0.05547257,-0.155084945,-0.251795593,-981.5217757,1085.71904,0.01465309,-0.274227211,2966.14032,1026.050751,-2.957051184,2826.587691,-0.159879082,782.5962911,-0.330091698,-0.468217466,-0.09552003,-33.48056088
GWR_100_245,10622.33367,-7.641009138,2.302818819,-7.640988034,2.302818819,11136.00789,-8.476430812,2.173350687,-8.476430812,2.173350687,-2592.562679,-2.26800237,-443.1677964,1126.58889,-0.655325913,-0.091198494,2355.557095,-55.5173964,-12.26338691,-0.629424728,1336.592667,479.3379662,-1.074796041,-0.377889006,-0.211594449,-0.198377764,2623.516832,1085.71904,-0.045505791,-0.617310607,4971.016842,5801.722193,-3.081500191,4932.016824,-0.105663555,5800.271297,-0.49534963,-0.522573038,-0.130993341,-18.65581489
GWR_100_373,2012.210025,-1.985214034,0.492609765,-1.985211699,0.492609765,1714.500926,-2.072347669,0.374656515,-2.072347669,0.374656515,1701.42583,-0.925753574,-3868.822345,-2335.976207,0.989380355,0.063135524,-4459.110126,-838.5391668,52.21542184,2.452545739,-3466.892815,-2319.094324,-1.049294573,1.169830908,-0.195688163,0.373705345,-8894.295733,-2802.962396,0.194608856,-0.328526888,-1276.085846,-5751.572874,-3.158261846,-1628.403157,-0.214529689,-6338.478322,-0.458274359,-0.606127884,-0.135053756,-0.88521101
GWR_100_73,-17264.24302,12.41135532,-3.894485116,12.41130988,-3.894485116,-19378.48729,14.22895488,-3.984531713,14.22895488,-3.984531713,2028.124716,7.034873675,-4526.610359,-2211.655892,0.829177744,0.04189391,-1926.995088,-3623.942192,2.466685777,0.31476605,-6323.221142,-1015.145493,-1.57075357,0.179290163,-0.25186646,-0.015626833,-2385.104853,-3960.582909,-0.167880458,-0.650069962,-10613.12111,-7329.396057,-4.615914051,-11433.72824,-0.347224065,-7996.256511,-0.872572356,-0.852510822,-0.138250427,-59.01229608
XXX_100_167,-25030.89269,18.58131362,-6.21581202,18.5812477,-6.21581202,-27877.03468,21.21522739,-6.291092475,21.21522739,-6.291092475,2963.896029,1.708283241,-7943.456462,-2208.905976,1.689829157,-0.078523537,-5451.490311,-1014.241152,59.44149523,-0.458307732,-10094.58798,-1015.145493,-2.453485283,1.479374891,-0.542975116,-0.052837283,-7490.712655,-462.6266275,-0.181655743,-0.928188169,-15692.95828,-13142.97024,-10.24982733,-16768.33965,-0.707302907,-14104.42921,-2.127173925,-1.784072416,-0.273201053,-76.5871547
GWR_100_32,789.417476,0.328520327,0.300940572,0.328514984,0.300940572,376.4773408,0.547504526,0.184206544,0.547504526,0.184206544,-184.6886325,1.781001607,-85.86941436,515.4014279,0.206516007,-0.030429054,547.5460624,-471.3517335,-21.9907934,-0.880166315,2995.450015,479.3379662,-0.502402314,-0.5017066,-0.097546034,-0.188342698,1825.64438,311.5462061,-0.274902918,-0.751891929,2142.956803,1269.239146,-0.468056185,1962.118214,-0.008095706,1038.108075,-0.127652723,-0.202613611,-0.067375898,-10.59025881
GWR_100_486,12727.75567,-5.841437969,2.643564052,-5.841422836,2.643564052,13439.83636,-6.438767993,2.511928414,-6.438767993,2.511928414,5893.71939,8.811755491,-3971.7711,-2950.732369,2.343165764,0.162184041,-3460.207123,-2919.71961,25.53453546,1.834461616,-1769.631052,-1015.145493,-1.0980164,0.674560535,-0.284615416,0.401606966,-4191.374287,-2598.691185,-0.306779979,-0.994088326,1573.751534,-492.9535472,-2.669257679,1364.365015,-0.217432817,-813.3824098,-0.683341343,-0.783098187,-0.164547093,-28.43108224
GWR_100_467,-939.7026209,-1.325853743,-0.117807968,-1.325848563,-0.117807968,-2334.181842,-1.722197717,-0.25149825,-1.722197717,-0.25149825,480.0304671,-14.89789204,1376.609788,1614.338827,0.117748894,-0.142597888,-821.6796019,393.3886466,7.096484315,0.237073583,966.2613187,475.3183905,-1.66474141,0.191377866,-0.246991894,0.021855702,-531.7559828,-1090.135009,0.006398012,-0.352457709,252.420879,-541.9745311,-5.018812061,1454.603311,-0.193844338,223.8868549,-0.798030598,-0.663720581,-0.201417316,-50.62866273
GWR_100_441,10309.28591,-4.457064265,2.267439617,-4.457055318,2.267439617,8651.657515,-6.134861236,1.744098597,-6.134861236,1.744098597,6051.980078,13.42160679,-2179.537146,305.4482443,1.784491947,0.182374253,-851.7470216,-2024.563829,16.00345759,1.753494982,367.5417919,506.1005525,0.542324398,0.395630987,0.099529645,0.30135493,-965.1078139,-1182.484951,0.150293446,0.750622413,2827.371443,2827.8951,2.603813758,3013.983092,0.14391471,1777.157469,0.394921139,0.277913929,0.079832445,29.67657614
GWR_100_252,-10370.24733,5.9468347,-2.273119632,5.94680432,-2.273119632,-12223.92206,7.221767855,-2.361343398,7.221767855,-2.361343398,-5515.033516,-4.03682099,-3010.656506,-3375.051371,-1.95806765,0.07715789,-3083.814054,-4441.036662,34.22405936,2.777358679,-8288.657676,-5471.585239,-2.001448144,0.860534006,-0.387217807,0.533301188,-6534.743806,-7134.809288,-0.254122515,-1.021059143,-9255.198545,-7637.16834,-6.629007972,-10174.35324,-0.388218883,-8445.020134,-1.309836705,-1.142777528,-0.163342184,-56.54387009
GWR_100_37,4385.194363,-2.24229563,1.003727616,-2.242292441,1.003727616,4311.105735,-2.363442357,0.882523105,-2.363442357,0.882523105,-878.9108298,-3.438098014,2291.658266,1126.58889,-0.475775513,-0.165455618,1374.64138,-461.9162704,-31.7181999,-1.657687862,2995.450015,479.3379662,0.617824048,-0.811250582,0.072213349,-0.351068124,2623.516832,1085.71904,-0.384476391,-0.534432136,3468.65248,3130.078758,2.623382313,3354.302855,0.112084851,2993.244337,0.448978725,0.248595868,0.004610081,6.069680827
XXX_100_133,-1848.681992,3.156417878,-0.42314305,3.156403151,-0.42314305,-2510.225977,3.749546097,-0.535271125,3.749546097,-0.535271125,-5207.963476,-27.33130497,1397.285186,1230.18852,-1.535122872,-0.345677146,3247.135469,6850.944167,17.47468436,-0.58879465,1336.592667,420.6216927,-1.159088154,0.426925349,-0.166553123,-0.182403016,2623.516832,966.30427,0.048535244,-0.537407699,-587.1051971,534.92625,-4.4421878,-904.8673618,-0.171970848,266.5844243,-0.590780844,-0.487628426,-0.031184606,-27.15562118
GWR_100_329,8729.819523,-7.641009138,1.791700968,-7.640988034,1.791700968,9065.15084,-8.476430812,1.665484097,-8.476430812,1.665484097,-12523.78058,-23.54862345,4952.235019,1126.58889,-4.174513749,-0.325364788,5282.148956,5667.495337,-33.38575529,-1.171396665,2995.450015,479.3379662,0.330567931,-0.873159379,0.094829553,-0.278526674,2623.516832,1085.71904,0.002614119,0.111323682,6321.212028,5801.722193,2.222695633,6349.929722,0.158932794,5800.271297,0.298688905,0.33971696,0.110850005,32.03498864
GWR_100_271,-8842.55505,4.955989048,-1.700937675,4.955968349,-1.700937675,-10163.17342,5.787208915,-1.804937599,5.787208915,-1.804937599,-3004.092806,-2.23142315,4226.367013,1750.760609,-1.158067032,-0.106760667,1800.61618,1931.051958,-33.10782939,-2.419794123,2995.450015,479.3379662,1.378931389,-0.935068176,0.249754506,-0.42535557,3421.389283,1085.71904,0.291613826,0.356337031,-207.362801,302.8158518,5.493459114,-506.0793591,0.269144527,22.71200601,0.764965883,0.751682186,0.192727079,51.97186624
GWR_100_372,9512.656914,-7.641009138,2.089853048,-7.640988034,2.089853048,9921.759669,-8.476430812,1.961739608,-8.476430812,1.961739608,-3662.728922,-2.674055197,1916.325896,515.4014279,-1.140111992,-0.040261031,600.4304541,-877.7506074,2.188759877,0.864458969,1336.592667,479.3379662,-0.879833869,0.05547257,-0.095279502,0.145263996,422.0613022,311.5462061,0.044615746,-0.375691128,4971.016842,4021.857458,-1.261649135,4932.016824,2.75088e-4,3930.213253,-0.280610381,-0.189526894,0.012956549,-0.513051613
GWR_100_449,-21181.2296,16.67416279,-5.944692565,16.67408449,-5.944692565,-24485.20598,19.9511623,-5.99972934,19.9511623,-5.99972934,5946.363463,9.716867189,-3198.950136,-930.9072351,2.196716764,0.201880795,-900.3902029,-3303.409808,29.99016578,1.99494403,-1801.095319,-1546.504447,-1.026055097,0.860534006,-0.128624734,0.446886926,-251.543406,-1885.384188,-0.074179676,-0.416432783,-9379.75237,-7672.99395,-5.728351433,-10307.65459,-0.268685495,-8483.357164,-0.658680643,-0.522434068,-0.039950304,-37.34053388
GWR_100_439,4187.241734,-2.756458821,1.003727616,-2.756453926,1.003727616,4094.498848,-2.945631734,0.882523105,-2.945631734,0.882523105,2747.228629,1.351677163,-1386.993451,1126.58889,1.158133126,0.009599862,-602.9310966,-461.9162704,-5.593165317,0.293814166,1336.592667,479.3379662,0.352584063,-0.13025382,0.091371207,0.003408187,422.0613022,1085.71904,0.428056767,0.538476324,2471.794663,1637.186879,2.051806071,2307.448614,0.109502784,1424.701283,0.345759757,0.28339023,0.042179807,8.367513041
XXX_100_155,-11396.3615,7.7838866,-2.339834988,7.783856516,-2.339834988,-12957.64028,8.989250486,-2.439770836,8.989250486,-2.439770836,6817.900488,17.63859815,-6522.45324,-8734.290816,2.827951844,0.139628503,-5388.899509,-4608.802293,48.88031104,1.368134809,-4875.854771,-2509.628951,-0.954809529,1.231739704,-0.129211794,0.205000578,-7803.913154,-3960.582909,-0.43493521,-1.06248262,-7475.278381,-9281.233496,-3.795601054,-8138.5101,-0.169088949,-10047.00185,-0.460129835,-0.426249534,-0.114722406,-31.92072621
GWR_100_55,-1041.162865,2.486406285,-0.240099909,2.486391363,-0.240099909,-1643.333678,3.115511583,-0.346699943,3.115511583,-0.346699943,1206.062283,2.138318343,58.00303061,190.2978327,0.232621892,0.005031616,-346.2348668,-421.6014685,-10.03937353,-0.049806289,461.0774499,420.6216927,0.694032757,-0.215429619,0.116826588,-0.077777125,-251.543406,966.30427,-0.037141807,0.583894106,-947.1217865,-1362.312853,2.39753479,-1282.792874,0.155253904,-1730.289428,0.45712815,0.376985478,0.063981892,25.53010014
GWR_100_346,-8381.390682,5.98431543,-1.637047944,5.9842913190000004,-1.637047944,-9658.550778,6.951587668,-1.741454275,6.951587668,-1.741454275,2669.362056,-1.123945327,1039.986804,515.4014279,0.709257126,0.038145828,-310.6171089,1605.39369,9.692759171,0.607763494,-322.2646814,479.3379662,-0.576374387,0.303107756,-0.050898207,0.072722547,1825.64438,311.5462061,0.122157198,-0.299297471,-3214.813692,-1390.007484,-1.435029937,-3664.365993,-0.004092937,-1755.893881,-0.124673628,-0.107374485,0.00659054,-4.750684139
GWR_100_136,3246.556059,-0.281936447,0.82192532,-0.281939003,0.82192532,3219.586065,-0.169493436,0.705725743,-0.169493436,0.705725743,3480.657759,8.804827406,-3672.103845,190.2978327,1.421416157,0.143028678,-1935.64012,-1646.406921,19.98278095,1.319773835,-3774.859245,420.6216927,-0.244902313,0.681206735,-0.053470182,0.315849466,-2144.771354,-67.2317842,0.107025053,0.118801829,-2826.650227,-1525.319376,0.094081151,-3294.322266,0.021031471,-1904.722912,0.047451941,-0.085864295,-0.077612484,-8.128179638
GWR_100_322,370.9434417,1.099765113,0.151864532,1.099757211,0.151864532,-81.43199818,1.42078859,0.036078789,1.42078859,0.036078789,-5108.486873,-9.615698977,538.9800826,515.4014279,-1.571032952,-0.282604554,1855.433682,1253.855294,-32.55197759,-2.987256052,-322.2646814,479.3379662,-0.180222102,-0.687432989,-0.142934963,-0.57804593,1825.64438,1085.71904,-0.169116406,-0.376372343,-828.8336902,906.0391251,-3.179135701,-1158.71951,-0.32200087,656.5031657,-0.558605875,-0.624603036,-0.047413013,-31.25271069
GWR_100_108,-20835.27583,11.89719213,-4.810237931,11.8971484,-4.810237931,-23286.03982,13.6467655,-4.894459353,13.6467655,-4.894459353,1375.578986,5.526381113,1208.491877,-706.9734971,0.404021446,0.060322382,153.3295131,-1356.532962,7.469351972,0.861030051,1336.592667,479.3379662,-0.403675038,0.179290163,-0.026926835,0.146803222,1825.64438,311.5462061,-0.045505791,0.224144554,-4821.709293,-4075.894056,-1.385987654,-5351.853863,-2.35e-5,-4577.885739,-0.094595382,-0.056702918,0.008877693,-0.285072295
XXX_100_37,11038.47762,-5.546456956,2.265025474,-5.5464469,2.265025474,11489.15882,-8.15154679,2.201852609,-8.15154679,2.201852609,-9487.41471,-32.2114042,3576.149998,1444.717722,-2.73500823,-0.394809575,3418.11531,5032.825273,-52.44777423,-2.866950803,3784.536069,513.8767032,1.564463985,-1.329824096,0.206503959,-0.528025127,4229.978794,1985.953297,0.315313507,0.857569455,6743.425107,6492.594175,3.345598637,6773.276854,0.163741856,6914.283316,0.732623369,0.559963284,0.064053893,18.28133862
GWR_100_26,3438.121549,-1.471050843,0.812058422,-1.471050214,0.812058422,3274.784599,-1.490158293,0.692073134,-1.490158293,0.692073134,-2795.626489,-0.534241594,1208.491877,1126.58889,-0.852831352,-0.059145829,1374.64138,-55.5173964,-24.2142006,-1.007849144,1336.592667,479.3379662,-0.38183892,-0.563615396,-0.047574945,-0.204239228,2623.516832,1085.71904,0.036496272,-0.156532788,1808.946825,2801.167773,-0.268799806,1611.356294,-0.005505837,2647.666035,-0.012772585,-0.105913494,-0.008365757,-14.19486809
GWR_100_124,-8628.287643,5.727233835,-1.700937675,5.727210576,-1.700937675,-9928.714312,6.66049298,-1.804937599,6.66049298,-1.804937599,1150.628809,0.666770787,183.5191723,-474.8369486,0.440114259,0.007650733,-1057.591804,-898.9864163,-1.42427682,0.260097025,1336.592667,479.3379662,-0.024983103,-0.006436227,-0.053948984,0.119672398,-981.5217757,-462.6266275,-0.154342731,-0.256901904,-1817.525004,-3354.241728,0.991661402,-2196.997664,-0.074886689,-3819.66422,0.180466707,-0.186927648,-0.100546925,-4.339951241
GWR_100_61,5483.45078,-4.041866799,1.19539681,-4.041857639,1.19539681,5512.857405,-4.401105175,1.072973076,-4.401105175,1.072973076,4948.515492,9.398806155,-355.3929967,515.4014279,1.355638565,0.113484302,-2263.335302,-1772.367299,4.412167075,0.212877949,-1981.122029,479.3379662,-0.192076995,0.241198959,-0.071535186,0.006930941,-981.5217757,-462.6266275,0.036496272,-0.334002441,445.1408001,1153.975232,-1.439365621,179.1499186,-0.00613944,917.0032489,-0.060106801,-0.204470262,-0.087546161,3.463565483
GWR_100_11,-5580.687268,6.755560217,-1.424082173,6.755533546,-1.424082173,-6593.920374,7.824871733,-1.529843196,7.824871733,-1.529843196,4078.359467,-7.694022198,-4498.98346,-308.7013288,1.373593605,-0.006715943,-59.58884736,1334.5959,24.97868366,1.337691081,-3428.4884,-1015.145493,-1.561059757,0.736469332,-0.29095654,0.296384075,-981.5217757,311.5462061,-0.009123673,-0.668196322,-5855.316374,-3723.50827,-5.817115181,-6437.300492,-0.271559502,-4207.643068,-0.930856811,-0.845107011,-0.132316211,-36.82708439
GWR_100_20,11905.76281,-7.641009138,2.473191435,-7.640988034,2.473191435,12540.38221,-8.476430812,2.34263955,-8.476430812,2.34263955,-1552.58001,-9.250155343,520.9460949,1126.58889,-0.565550713,-0.205453665,310.7399741,2715.678109,-19.21153441,-1.897031626,-322.2646814,479.3379662,-1.470082636,-0.377889006,-0.300800189,-0.379294097,422.0613022,1085.71904,0.253675625,-0.370122446,3620.821655,4021.857458,-1.906380964,3514.103925,-0.125927349,3930.213253,-0.27778899,-0.513583006,-0.206823567,-19.87765987
GWR_100_287,-14827.51807,8.36913459,-3.274457705,8.369093391,-3.274457705,-17279.13913,10.09614725,-3.353630473,10.09614725,-3.353630473,-11685.97279,-16.82842376,5270.540496,1021.828215,-3.905188149,-0.253961872,5053.202926,2978.031807,-26.97494785,-1.009135765,2723.250219,420.6216927,-0.998956571,-0.563615396,-0.101260106,-0.098898462,3794.110641,966.30427,-0.081691816,-0.701740745,-2138.424887,-1010.505369,-3.424816515,-2557.76225,-0.016199646,-1353.819799,-0.435781108,-0.228971173,-0.005653308,-1.796418063
XXX_100_92,3921.038953,-0.956887652,1.003727616,-0.956888729,1.003727616,3803.210191,-0.907968916,0.882523105,-0.907968916,0.882523105,6672.620018,2.800780704,-1932.803361,-706.9734971,2.145660325,0.008211613,-4627.668042,-877.7506074,25.25660956,0.344848437,-322.2646814,479.3379662,-0.836436597,0.674560535,-0.164569206,-0.001564899,-5639.700293,311.5462061,-0.016504766,-0.387226987,208.8566425,-3837.189613,-2.127512035,-68.98483864,-0.105211249,-4327.085127,-0.505763504,-0.431774914,-0.104830734,-12.94698403
XXX_100_186,14507.42594,-7.641009138,2.984309286,-7.640988034,2.984309286,15387.21558,-8.476430812,2.85050614,-8.476430812,2.85050614,10874.24396,15.03219777,-2782.373252,515.4014279,3.438423203,0.256382069,-3748.240651,-3877.28432,23.31112826,1.387753942,-322.2646814,479.3379662,-0.242398236,0.612651739,-0.00109295,0.330842568,-2385.104853,-2598.691185,-0.087864312,-0.394027521,3620.821655,1757.198506,1.041514447,3514.103925,0.064773177,1550.794409,0.12067162,0.058544949,-0.020094115,-1.784291959
XXX_100_240,-8124.245969,7.331006066,-2.15174532,7.330969503,-2.15174532,-9676.617875,8.864270364,-2.241066177,8.864270364,-2.241066177,90.10134929,0.312151487,58.00303061,-738.3916383,0.129248478,0.010561523,-346.2348668,-421.6014685,24.21667453,0.786402384,461.0774499,420.6216927,-1.248078115,0.681206735,-0.157696425,0.160989249,-251.543406,966.30427,-0.014839113,-0.490799172,-3239.211395,-3579.201563,-3.774051711,-3735.857971,-0.275418182,-4102.58481,-0.589609039,-0.587610277,-0.224992807,-55.86347209
GWR_100_282,-3791.338125,2.486406285,-0.604222845,2.486391363,-0.604222845,-4762.447082,3.115511583,-0.707531606,3.115511583,-0.707531606,-5295.216041,-11.61383474,3249.240404,1021.828215,-1.989906515,-0.178329524,3775.307368,5806.692043,-26.20514902,-1.944442902,2723.250219,420.6216927,0.94903408,-0.843075067,0.164905242,-0.384583576,3794.110641,966.30427,0.00313448,0.821891228,818.325823,1760.605518,3.614154439,606.6436898,0.18672697,1611.549428,0.570025816,0.50112752,0.066617388,29.83541969
XXX_100_76,-2434.55014,1.448277761,-0.270443487,1.448267476,-0.270443487,-3223.644937,1.883634701,-0.376769248,1.883634701,-0.376769248,4532.915283,5.685538735,-1256.116662,190.2978327,1.679849693,0.082763716,-2480.257498,-421.6014685,2.662307211,0.2230236,461.0774499,420.6216927,0.510877431,0.143224923,0.110469779,0.06081198,-2144.771354,966.30427,-0.074179676,0.082519583,-409.6327579,-2329.604307,1.249682348,-707.5555131,0.097657775,-2765.389223,0.349509648,0.307019242,0.099393893,11.79888516
GWR_100_147,-23167.20131,14.72508968,-6.024142826,14.72503656,-6.024142826,-25837.71655,16.84880707,-6.100642504,16.84880707,-6.100642504,2182.796728,3.095711591,-4854.988119,-4525.433,1.473102864,-0.077040463,-2713.7467,-1560.225793,10.74519496,0.366348627,-3774.859245,-1546.504447,-1.876510148,0.322552193,-0.502571336,-0.030645821,-4581.164202,-1100.767838,-0.169296218,-0.890145749,-9244.725551,-9241.797385,-7.32484435,-10163.14472,-0.578877649,-10162.13568,-1.462435792,-1.574814782,-0.339135852,-65.92184884
XXX_100_165,11197.19173,-6.856750434,2.399791373,-6.856723622,2.399791373,12236.80568,-7.971380354,2.269329618,-7.971380354,2.269329618,7825.076787,18.69241488,-1256.116662,-641.2325496,2.636053775,0.332279345,-2480.257498,-4408.816568,31.52976344,2.198312298,461.0774499,420.6216927,-0.586891881,0.860534006,-0.070714936,0.485066093,-2144.771354,-2918.920242,0.255776801,0.395339827,3935.163732,1591.150386,-0.452697567,3942.379894,0.014343701,1430.215278,-0.10316281,-0.125851396,-0.097737379,-4.241215991
GWR_100_336,7319.950863,-5.841437969,1.685218083,-5.841422836,1.685218083,7522.421846,-6.438767993,1.559678558,-6.438767993,1.559678558,-1541.774995,5.009923644,3500.499006,1126.58889,-0.619415833,0.108003738,1775.761896,-55.5173964,-7.260720715,1.036324409,2995.450015,479.3379662,2.436014963,-0.254071413,0.345812467,0.178463056,2623.516832,1085.71904,0.075773602,0.810279086,5370.358845,4898.865496,6.745532796,5351.387433,0.300615726,4851.663015,1.0552846,0.945939047,0.143022065,57.44658174
GWR_100_448,-455.9438477,-0.699806056,0.173161109,-0.699807986,0.173161109,-986.2418096,-0.616874228,0.057239897,-0.616874228,0.057239897,3609.750676,11.20952881,-3904.284536,-706.9734971,1.714739365,0.245209905,-2495.86093,-2188.201637,26.92416496,2.415415497,-3428.4884,479.3379662,0.232189776,0.798378128,0.084948193,0.519766105,-2385.104853,-1236.799461,0.036496272,0.069481843,-2310.781794,-1478.367692,2.395842792,-2714.993264,0.136577657,-1848.731676,0.342743906,0.298086106,0.04566967,15.34984687
GWR_100_451,6858.514582,-2.756458821,1.344472849,-2.756453926,1.344472849,7017.501672,-2.945631734,1.221100831,-2.945631734,1.221100831,-2797.035839,-2.141502562,1208.491877,1126.58889,-0.960561592,-0.032560703,2266.219754,847.4564201,-13.65301641,-0.344722855,1336.592667,479.3379662,-0.285638742,-0.31598021,-0.039521785,-0.10193258,2623.516832,1085.71904,0.213437174,-0.020774844,2406.462638,3398.588287,0.619510918,2238.839925,0.086485078,3275.360385,0.074754706,0.005651106,0.010833892,10.698551
GWR_100_85,-2918.115635,2.899336283,-0.508329358,2.899322409,-0.508329358,-3680.438732,3.458451408,-0.619915556,3.458451408,-0.619915556,4885.816821,14.30778203,-2607.507999,190.2978327,1.809066461,0.286656969,-4326.615329,-2871.212374,41.92204768,1.790339807,-1801.095319,420.6216927,-0.810363054,1.129524912,-0.035436187,0.445080556,-6534.743806,-1100.767838,0.100611716,0.022944092,-1301.70745,-4930.185294,-2.323092576,-1662.281404,-0.179514468,-5548.27419,-0.284261543,-0.107563231,-0.025273585,-5.739764001
GWR_100_48,14207.2229,-6.959408875,2.87836158,-6.959396975,2.87836158,16504.62252,-10.32704474,3.187775149,-10.32704474,3.187775149,-3108.49521,-1.216368411,3073.718259,1444.717722,-0.978718225,-0.026231727,1156.662314,976.139047,-16.3766822,-0.684546005,3784.536069,513.8767032,1.654116247,-0.431028291,0.195246283,-0.141149868,1750.707157,1544.286164,0.186365353,0.714044586,6120.178791,5239.134387,3.57346273,7839.127,0.093127082,5888.625861,0.755881182,0.53531349,0.088491805,20.50922319
GWR_100_324,-236.5100948,0.328520327,0.151864532,0.328514984,0.151864532,-746.1295051,0.547504526,0.036078789,0.547504526,0.036078789,-4660.196207,2.587845134,3518.532994,-95.7860346,-1.822403511,0.075565321,4107.645989,2625.502041,-11.42960921,0.400668988,2995.450015,479.3379662,2.028197156,-0.439797803,0.319492277,0.070088172,3421.389283,1085.71904,0.205692265,1.091122924,2142.956803,2514.194918,5.412367741,1962.118214,0.241308517,2346.151045,0.931215659,0.859518458,0.102469972,37.87274974
GWR_100_461,-2382.26544,2.486406285,-0.391817799,2.486391363,-0.391817799,-3164.346203,3.115511583,-0.497046469,3.115511583,-0.497046469,8439.853065,10.33657052,-6921.798849,-6711.242108,3.1529208460000002,0.082628768,-3812.519415,-3217.22868,28.45056811,1.254940814,-6314.89375,-3262.837817,-1.395575003,0.77087037,-0.336543675,0.187786198,-4581.164202,-2918.920242,-0.157765591,-0.730163368,-6106.941653,-4634.982272,-5.251590558,-6804.991474,-0.391413463,-5232.377067,-1.044708348,-1.056740825,-0.214460354,-47.08115018
GWR_100_10,-1431.804272,0.756192078,-0.179412753,0.756184884,-0.179412753,-2086.379933,1.062383446,-0.286561332,1.062383446,-0.286561332,1097.075727,3.900814954,-664.6745256,190.2978327,0.749488964,0.165319869,-1935.64012,-1003.831573,16.5186862,1.521537564,461.0774499,420.6216927,-0.093485785,0.501879464,0.011020658,0.372680534,-2144.771354,-1100.767838,-0.235934678,0.001396303,-73.74886952,-1999.292189,-0.137737229,-348.0822008,0.016712531,-2411.921812,0.107277621,0.034130064,-0.03755927,-8.22975006
